name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publishers,developers,publisherClass_Indie
"Sex, Please",24-05-2024,0.0012427111618358,0.1797719087635054,0.0036233725582832,1.5732950377279882,74,Evil Boobs Cult,Evil Boobs Cult,True
Fantasy Amusement Park II,31-05-2024,0.0005460915092692,0.1797719087635054,0.001867032815396,2.386453664229536,73,Shark Shark Game,Cat Paw Game,True
Anomaly Exit,31-03-2024,0.0007566422210523,0.1797719087635054,0.0031436832592491,1.370028927181579,92,ExamlGuy,ExamlGuy,True
Magic Research 2,21-05-2024,0.000786897499476,0.1797719087635054,0.0031225878255354,75.52942605437786,95,Maticolotto,Maticolotto,True
Writer's Rush,22-01-2024,0.000371294078118,0.1797719087635054,0.001208988578851,2.289644395339992,0,Frogstorm,Frogstorm,True
I Am Part-time Worker!!,26-06-2024,0.0008767849556961,0.1797719087635054,0.0035465828613857,1.1508789912695352,77,KomeFukuro,KomeFukuro,True
Sixty Four,04-03-2024,0.0016055467750183,0.1797719087635054,0.0071544236168248,18.30170091618245,0,Playsaurus,Oleg Danilov,True
Pesticide Not Required,18-03-2024,0.0006281386191451,0.195078031212485,0.0026078940156137,8.986554446747627,94,Jampacked Games,Jampacked Games,True
Witch's Doll,24-05-2024,0.0001366042087109,0.2097839135654261,0.0002809633589123,1.8276383459174887,88,Elite Lords Studios,Elite Lords Studios,True
[Chilla's Art] Shinkansen 0 | 新幹線 0号,22-03-2024,0.0025374093504686,0.2097839135654261,0.0136585109440386,1.803159642267536,85,Chilla's Art,Chilla's Art,True
Touhou Hero of Ice Fairy,03-04-2024,0.0036706159239451,0.2097839135654261,0.0117518952131852,7.463627015339362,98,GAMEPULSE 游戏脉冲,GAMEPULSE 游戏脉冲,True
迷宮校舎 | School Labyrinth,21-02-2024,0.0023361629501147,0.2097839135654261,0.011969977952374,6.621443293132326,83,RainyDollGames,RainyDollGames,True
NTR'd By Clumsiness,15-05-2024,0.0006405985886465,0.2097839135654261,0.0025450133958901,2.2641617236393574,80,Hangover Cat Purrroduction,Hangover Cat Purrroduction,True
"Girls on Campus, from Freshmen to Faculty, All Fall for Me!",15-08-2024,0.0001607108337775,0.2097839135654261,0.0001225447653506,8.789299939559351,89,"Girls on Campus, from Freshmen to Faculty, All Fall for Me!","Girls on Campus, from Freshmen to Faculty, All Fall for Me!",True
Just Another Night Shift,28-03-2024,0.0001371897947449,0.2097839135654261,0.0001380765681948,3.699649889980997,93,RantaKoira,"RantaKoira,FinnGames",True
Escape from the Room of the Serving Doll,18-06-2024,0.0005811941387522,0.2097839135654261,0.002546520212584,1.2631172015065026,87,Playmeow,桃山プロダクション,True
Worm Nest Plague,16-07-2024,0.0001086912744232,0.2097839135654261,0.0001379606592183,5.962315535452199,93,ST Hot Dog King,ST Hot Dog King,True
Only Up !,04-03-2024,0.0002287689439521,0.2097839135654261,0.0007867901321356,1.270125251308995,24,WGI GAMING,WGI GAMING,True
Innocent Grape,21-06-2024,0.0002833260427872,0.2097839135654261,0.0009379933919133,1.263656828427289,86,TopHouse Publishing,"TopHouse Studio,Abel Games",True
The Heroes Around Me,14-06-2024,0.0002212213906249,0.2097839135654261,0.0006460186802383,2.8589233773670752,0,OKJOY,OKJOY,True
永恒幻境 Eternal Dreamland,31-01-2024,0.0001385236296001,0.2097839135654261,0.0001532896213537,6.974941044986054,46,Eternal,Eternal,True
Inverted Angel,05-07-2024,0.0002793896033363,0.2097839135654261,0.0008556980186345,5.270591232140886,90,SCIKA,SCIKA,True
Ad Fundum,13-06-2024,0.0002430832692279,0.2097839135654261,0.0007827912724481,7.320560806047535,96,Oldbut Gold,Oldbut Gold,True
"Magical Mic Duel: Senpai, Hear My Spell",23-05-2024,0.0003955308334145,0.2097839135654261,0.0010399353367002,0.6995787387464362,92,ReLU Games,ReLU Games,True
14 Minesweeper Variants 2,14-06-2024,0.0001905431889544,0.2097839135654261,0.0004560148905943,30.8273594644494,98,Artless Games,"Alith Games,Artless Games",True
TryAndLove,25-01-2024,0.0001579130338373,0.2097839135654261,0.0003404536410747,3.313299785383789,51,MYSTERY CROWN,MYSTERY CROWN,True
Futanari di Funghi,03-06-2024,0.0001484460596208,0.2097839135654261,0.0003065212882193,5.102718338234958,81,Shady Corner Games,Ahegames,True
Machick,22-03-2024,0.0001067393209765,0.2097839135654261,8.406298516962034e-05,4.499842553564392,91,No Serious Games,No Serious Games,True
SCP: Descent,20-03-2024,0.0001158809696185,0.2097839135654261,9.75663809259261e-05,1.3734348998612604,58,Pixel Drip Games,Pixel Drip Games,True
Necromantic,22-05-2024,8.809816556065733e-05,0.2097839135654261,1.5560780088275084e-05,3.281627291746506,70,Blinkmoon Games,Blinkmoon Games,True
Feed the Deep,16-08-2024,0.0002992669959351,0.2097839135654261,0.0009734325614626,3.405209908163857,94,Luke Muscat,Luke Muscat,True
"Knowledge, or know Lady",28-03-2024,0.0133037339112677,0.2097839135654261,0.0557824119603227,6.768113464360378,96,蒸汽满满工作室,蒸汽满满工作室,True
My MILF Stepmom 2: Family Party💋,04-04-2024,0.0002658885919967,0.2097839135654261,0.0008513224547736,1.854529343715712,80,DuaWolf Studio,DuaWolf,True
Redemption of Li Wei,11-04-2024,0.0002892469682421,0.2097839135654261,0.0008263150931047,0.9969888684520324,54,救赎,"救赎,Avator",True
Human Farm - Practice Section,08-03-2024,0.0003053180516199,0.2097839135654261,0.0009876024338335,2.104899164154087,86,072 Project,とっくり海月,True
I'm counting to 6...,26-01-2024,0.0005331435514062,0.2097839135654261,0.0021466632210791,0.8322044494652961,86,EMIKA_GAMES,EMIKA_GAMES,True
除邪(CHUXIE),28-07-2024,0.0008140947174999,0.2097839135654261,0.0039761994825939,1.6539491559621793,83,LCGaming,LCGaming,True
The Game of Sisyphus,11-04-2024,0.0009068775713326,0.2097839135654261,0.0039861097000803,5.66407476855285,81,cream,cream,True
"SEX, BEACH & GIRLS ⛱ 💦",10-08-2024,0.0002425952808662,0.2097839135654261,0.0007056248713772,2.1406784793960285,84,Taboo Tales 💘,Pocket Rocket Studio 🚀,True
Dreamlike Love with Seira,23-08-2024,0.0002333885671093,0.2097839135654261,0.0007132458865787,2.29505412088319,98,JAST,るび様崇める会,True
Girls of The Tower,23-02-2024,0.0006122952636695,0.2097839135654261,0.0017230159121581,11.944999317231185,89,OKJOY,Robo Cat,True
Doll Impostor,28-03-2024,0.0004251679932467,0.2097839135654261,0.001362857745087,4.768041120328671,97,HeadArrow,HeadArrow,True
Astro Looter: Survivor,15-07-2024,0.0002861238427274,0.2097839135654261,0.0012105823272772,1.4977793859228246,80,Soda Game Studio,Soda Game Studio,True
洪荒：我挂机成圣,14-01-2024,0.000192560207516,0.2097839135654261,0.0004463075138167,271.6146279284957,50,老乌贼工作室,老乌贼工作室,True
Against Great Darkness,10-04-2024,0.0001404105179319,0.2097839135654261,0.0002276452297457,4.760527244357026,95,Hitreg Studios,Hitreg Studios,True
Homeless,03-08-2024,0.0001338714738855,0.2097839135654261,0.0002425685104635,1.0481992029999825,77,"DarkPhobia Games,Teaserplay",DarkPhobia Games,True
Klaroro - Abyss of the Soul,24-06-2024,0.0004249077327872,0.2097839135654261,0.0016992255947419,1.154620119000862,81,"Mango Party,Mango Party News",Ccryu,True
Back,30-07-2024,0.0002125351977872,0.2097839135654261,0.0005933960049305,1.3869485359413716,83,MYSTERY CROWN,MYSTERY CROWN,True
Beltmatic,29-03-2024,0.002018059603419,0.2097839135654261,0.0104474555922285,11.198090277602097,93,Notional Games,Notional Games,True
Pathfinder: Gallowspire Survivors,04-04-2024,0.0007512743490739,0.2097839135654261,0.0027162399313494,6.935692979085918,64,BKOM Studios,BKOM Studios,True
Champion Shift,21-06-2024,0.0001241442392095,0.2097839135654261,6.722720634040635e-06,6.620098839383692,79,SRG Studios,SRG Studios,True
Casino Simulator,23-05-2024,0.0006872502760224,0.2097839135654261,0.0032267610181189,5.142398956146814,91,Lodos Games,Lodos Games,True
Claw Machine Sim,28-03-2024,0.0001036487280192,0.2097839135654261,0.0,2.884454204670071,94,Unechte Sachen,Unechte Sachen,True
撩妹模拟器：渣男的秘密,17-05-2024,0.000360395671374,0.2097839135654261,0.0013388645869621,1.858554104518518,82,DeerRiver,DeerRiver,True
Time Treker,09-07-2024,0.0003466018670174,0.2097839135654261,0.0013206958549037,5.857565393934813,78,"Leyo Games,2P Games",Fuse Game,True
Dystopika,21-06-2024,0.001241409859538,0.2097839135654261,0.0058947828152656,2.4823713745397766,97,"Voids Within,UNIKAT Label",Voids Within,True
LustyVerse: Passion on Display,22-03-2024,0.0004502831275941,0.2097839135654261,0.0018643089544494,7.235261775450229,76,Inceton games,Inceton games,True
Working Sakuya,28-03-2024,0.0006925856154434,0.2097839135654261,0.0018319123955319,0.6717445513282418,96,ぬるぬる坊主,ぬるぬる坊主,True
Mareld,02-05-2024,0.0001144820696484,0.2097839135654261,9.243740871805886e-05,7.149109966051024,93,Renka,Renka,True
JudgeSim,16-07-2024,0.0010596179285362,0.2097839135654261,0.0053941719459824,3.020822486072547,0,DelusionArt Studio,DelusionArt Studio,True
No Case Should Remain Unsolved,17-01-2024,0.0049247785460015,0.2097839135654261,0.0229890676392048,2.006452454717227,98,Somi,Somi,True
In Search Of You,18-07-2024,0.0004816119804135,0.2097839135654261,0.0019216259433034,3.4585829884120223,88,Celestial Star Studios,Celestial Star Studios,True
Vanity Fair: The Pursuit,19-02-2024,0.0039996827424997,0.2097839135654261,0.0151362924392748,4.614620041573028,0,WaveGame,MuYan Studio,True
RollScape,22-05-2024,0.0004095198331157,0.2097839135654261,0.0016304915717077,3.6407021344310766,85,Leonardo the Vinchy,Leonardo the Vinchy,True
Rusty's Retirement,26-04-2024,0.0090277846909462,0.2097839135654261,0.0453311313718714,36.76470154540171,97,Mister Morris Games,Mister Morris Games,True
天呐！找不到真爱就扑街！,30-05-2024,0.0006474954908248,0.2097839135654261,0.0028033455271508,5.547836570388897,85,國王互娛King Interactive,國王互娛King Interactive,True
希望之城 The City Of Hope,04-03-2024,0.0001623699942072,0.2097839135654261,0.0003112445790096,13.97846301423298,71,家里蹲工作室,家里蹲工作室,True
LurkBait Twitch Fishing,21-02-2024,0.0003004707005606,0.2100840336134453,0.001215189709091,97.5255994143152,97,BLAMCAM Interactive,BLAMCAM Interactive,True
Messy Up,13-06-2024,9.281538639016076e-05,0.2397959183673469,7.163174744546756e-05,3.766875545151142,86,"Liquid Meow,Athenes game",Liquid Meow,True
E.E.R.I.E2,16-06-2024,0.0002442219087384,0.2397959183673469,0.0006274732440065,5.604201762620815,84,Ureasoft,Ureasoft,True
The World of Gangs,16-04-2024,8.569075630973834e-05,0.2397959183673469,9.397320265600788e-05,1.6007193284361896,56,Playmeow,Cosemen Gaming,True
子归 - Blossom,18-07-2024,0.0003000477773138,0.2397959183673469,0.0010689995125447,4.020366092234975,0,糯米团子工作室,糯米团子工作室,True
Snezhinka:Sentinel Girls2,26-08-2024,0.0018505494651354,0.2397959183673469,0.0103754761178536,4.930358135271555,97,hinyari9,hinyari9,True
Supernormal,08-01-2024,0.0005281335375597,0.2397959183673469,0.0027572717090123,1.644515685236371,69,Hitori de Productions,Hitori de Productions,True
Grocery Store Simulator,10-06-2024,0.0055115032195194,0.2397959183673469,0.0330315662449647,10.295448229090365,95,FEKK Games,FEKK Games,True
PILGRIM,31-05-2024,0.0042573080649055,0.2397959183673469,0.0245404513344861,3.3304745672878693,88,DESPERATE MEASURES,DESPERATE MEASURES,True
Bureau of Contacts,20-06-2024,0.0002247999719439,0.2397959183673469,0.0006170993906143,2.871687524854979,84,MIROWIN,MIROWIN,True
The Bathhouse | 地獄銭湯 Restored Edition,09-08-2024,0.0008933440274356,0.2397959183673469,0.0052694249100792,2.4106187515297246,92,Chilla's Art,Chilla's Art,True
LAPIDARY: Jewel Craft Simulator,25-03-2024,0.0002925327565441,0.2397959183673469,0.0012654942048699,4.00446009890238,82,THINK & FEEL,THINK & FEEL,True
Shipwrecked 64,01-01-2024,0.0008300682032053,0.2397959183673469,0.0052542987886526,7.407742826442237,96,Cogware Games,"Squeaks D'Corgeh,Cogware Games",True
Hole Dweller,19-01-2024,0.0003402905508731,0.2397959183673469,0.0017270437490897,8.243305573081305,98,"Thigh High Games,Shady Corner Games",Thigh High Games,True
Elf boss's dog training,16-01-2024,0.0001263239205583,0.2397959183673469,0.0002309196583304,3.882277922403346,81,"Playmeow,ACG creator",Giver,True
Transpile Girl Rescue Operation!,29-02-2024,0.0002848876055445,0.2397959183673469,0.0011978033626237,2.067723377769677,81,"Mango Party,Mango Party News",Backflip WildCAT,True
On Dark Terms,06-02-2024,4.847351059282844e-05,0.2397959183673469,0.0001884390184619,6.475462698359167,69,Dimensionless Games,Dimensionless Games,True
Setteeh,02-08-2024,8.367373774815755e-05,0.2397959183673469,3.404826183188686e-05,1.3897732481642742,80,MonsterAttack,MonsterAttack,True
Forgotten Mines,23-07-2024,9.011518412223811e-05,0.2397959183673469,2.1385206154836216e-05,9.430847817976847,86,Ishtar Games,Cannibal Goose,True
Pricolage -IDOLIZED-,19-02-2024,0.0002706708779411,0.2397959183673469,0.0010911960815347,1.129631019169127,74,Annulus,HIJIKI,True
CROPS!,17-07-2024,9.675182584098778e-05,0.2397959183673469,0.0001129243203054,3.474930930601481,89,Bocary Studios,Bocary Studios,True
PC Tycoon 2,28-03-2024,0.0002058009583961,0.2397959183673469,0.0008382537176789,7.007896529641118,80,Insignis Games,Insignis Games,True
Body Pay,19-04-2024,0.0002507284202274,0.2397959183673469,0.0009959478801378,1.4329818666749834,77,Cheese Burger Studio,Cheese Burger Studio,True
重生了还要我谈恋爱？,25-07-2024,0.0001756432776447,0.2397959183673469,0.0004601006820142,3.1956110734957632,95,画域互动,画域互动,True
Unreal Lust Theory,29-03-2024,0.0007012718082812,0.2397959183673469,0.0025522866841623,1.6062343921411546,74,Inceton games,Inceton games,True
Dale & Dawson Stationery Supplies,30-08-2024,0.0030849648248229,0.2397959183673469,0.0177770466497118,4.186376780152751,97,Striped Panda Studios,Striped Panda Studios,True
Decimate Drive,25-02-2024,0.0001255756717371,0.2397959183673469,0.0002962923210476,1.3102211414602636,93,Some Random Designing,Some Random Designing,True
Single By Choice,23-06-2024,0.0002342344136029,0.2397959183673469,0.0008989900213382,2.2513127333238527,93,"LewdLoco,AIROTS","AIROTS,非魚創意",True
KAMLA,07-05-2024,0.0001314315320771,0.2397959183673469,0.000129876008111,3.201889765586553,93,Mad-Mantra Games,Mad-Mantra Games,True
DunHero,12-02-2024,0.0001218994927458,0.2397959183673469,0.0001678651751422,7.653905015173358,90,Dev Kacper,Dev Kacper,True
Ocean Keeper: Dome Survival,18-07-2024,0.0002558034991888,0.2397959183673469,0.0009409200935686,3.3624747089534006,87,RetroStyle Games,RetroStyle Games,True
Yolk Heroes: A Long Tamago,20-05-2024,0.0002640017036649,0.2397959183673469,0.0010767074594786,39.328561198480905,96,"14 Hours Productions,Astrolabe Games",14 Hours Productions,True
Petit Game Collection vol.1,19-01-2024,0.0003426003624517,0.2397959183673469,0.0010056842341595,2.975158869813168,0,WSS playground,WSS playground,True
ALTF42,04-06-2024,0.0007970801899563,0.2397959183673469,0.0022502278915363,4.830693338953039,75,GRAVITY,PUMPKIM,True
EarthRoyale,29-04-2024,0.0001029330117555,0.2397959183673469,4.343688892425397e-05,14.733386912432897,89,Lizzycat / Lizabeth Gidlund,Lizzycat / Lizabeth Gidlund,True
1 to 1 humanoid edible toys,07-08-2024,0.0006601506556709,0.2397959183673469,0.0034566954501496,2.4110427035103563,95,无,"汉谟拉比炒面,我的屁是香哒",True
Hospital 666,05-03-2024,0.0033096997316519,0.2397959183673469,0.0166850392053419,2.5738297964679915,72,Lokin,Lokin,True
The Witch's Cauldron,24-01-2024,0.0003285137650781,0.2397959183673469,0.0001839475456245,3.7517024297797663,92,Harvey games,Harvey games,True
Touhou ~Red Empress Devil.,07-03-2024,0.0001699175475344,0.2397959183673469,0.0005002921195978,1.1907577469879576,79,STUDIO POCO,STUDIO POCO,True
My Holiness the Gobliness,16-05-2024,0.0005923528059558,0.2397959183673469,0.0030472180135994,1.8054321828185629,90,"Mango Party,Mango Party News",BFGS,True
Northend Tower Defense,04-09-2024,0.002080001592794,0.2397959183673469,0.0083516184573222,4.689085364892894,82,"Northend Games,Gamersky Games",Northend Games,True
Personal Study,15-04-2024,0.0004640769319508,0.2397959183673469,0.0023530101764024,1.8344642000474296,90,ArcaneSpoon,ArcaneSpoon,True
Apprehending the Adventurer Chan! ~Live2D Tentacles Simulator~,27-06-2024,0.0008786718440279,0.2397959183673469,0.004883679836457,2.660770403074175,97,Alice Publication,No.7 Void Mine,True
Vaygren - Lustful Temptation,15-05-2024,0.0013286621786051,0.2397959183673469,0.0076239419031755,1.331909162554531,94,Critical Bliss,Cyberframe Studios,True
Lifeform Zero,22-02-2024,0.0011731890865762,0.2397959183673469,0.0064654606608121,1.1870703784703778,83,"Mango Party,Mango Party News",Sins of Succubus,True
Fantasy Map Simulator,04-09-2024,0.0014044305048942,0.2397959183673469,0.0076275061042013,2.402464122744893,0,The Stranger,The Stranger,True
Necrosmith 2,27-03-2024,0.0018001890662108,0.2397959183673469,0.0092389016720391,10.07948469122065,0,Alawar,Alawar,True
Swarm Grinder,22-04-2024,0.0019743358462131,0.2397959183673469,0.0092851783308863,5.644090790477779,82,"Last Bite Games,Gamersky Games",Last Bite Games,True
Unlucky Seven,06-02-2024,0.0001587914128883,0.2397959183673469,0.0002716906407964,2.2119974374852376,47,"SIG Publishing,Art Games Studio S.A.",Puzzling Dream,True
Dustland Delivery,11-07-2024,0.0004986590405146,0.2397959183673469,0.002398591381391,16.13021138305583,93,Farlight Games,Neutron Star Studio,True
Haunted House,10-01-2024,0.000335020276567,0.2698079231692677,0.0010624216781313,4.04629417359116,85,Genuine Studio,Genuine Studio,True
Love n Life: Lucky Teacher,31-01-2024,0.0012384168642531,0.2698079231692677,0.0055127468288897,4.0441084681223565,0,Reborn Entertainment,Reborn Entertainment,True
Beauties! They're All After Me,21-06-2024,0.0002698250314475,0.2698079231692677,0.001087400062556,11.781097157141604,91,Beauties! They're All After Me,Beauties! They're All After Me,True
Artifact Seeker: Resurrection,26-07-2024,0.0006685440554916,0.2698079231692677,0.0027589234119267,7.560146965041439,85,Lynkpin Game,Lynkpin Game,True
Incremental Factory,29-01-2024,0.0002679056105583,0.2698079231692677,0.0012080613070394,18.361914687260576,76,Significant Steak,Significant Steak,True
Firefighter Connor,30-04-2024,0.000244189376181,0.2698079231692677,0.0011593215824426,2.242095780909892,94,XSSPACE,XSSPACE,True
TV Studio Story,06-03-2024,8.064820990578636e-05,0.2698079231692677,8.898911666870186e-05,7.569713766047223,93,"Kairosoft Co.,Ltd","Kairosoft Co.,Ltd",True
Supernatural,15-07-2024,0.001094557895232,0.2698079231692677,0.0069465988220518,1.582619871033138,63,Hitori De Productions,Hitori De Productions,True
定制女友,27-04-2024,0.0001079104930445,0.2698079231692677,0.000206810591229,2.773132909438211,81,deep field,deep field,True
The Wandering Corinne,18-07-2024,7.095350778722067e-05,0.2698079231692677,1.0402830636295707e-05,0.8045601102659825,54,"Mango Party,Mango Party News",ankoku marimokan,True
